against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,140.0,5120.0,70.0,535.0,30.0,130.0,1250000.0,2.4,115.0,50.0,464.0,55.0,55.0,40.0,10,15,282.8,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,535.0,30.0,125.0,1000000.0,2.0,100.0,50.0,465.0,110.0,50.0,50.0,9,7,128.6,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,123.0,6400.0,70.0,540.0,30.0,67.0,1000000.0,1.8,75.0,75.4,466.0,95.0,85.0,95.0,3,7,138.6,4.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,95.0,6400.0,70.0,540.0,30.0,67.0,1000000.0,1.6,75.0,75.4,467.0,125.0,95.0,83.0,6,7,68.0,4.0,0.0
0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,50.0,2560.0,70.0,545.0,30.0,95.0,800000.0,1.5,85.0,88.1,468.0,120.0,115.0,80.0,4,7,38.0,4.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,76.0,5120.0,70.0,515.0,30.0,86.0,1000000.0,1.9,86.0,50.0,469.0,116.0,56.0,95.0,0,7,51.5,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110.0,8960.0,35.0,525.0,45.0,130.0,1000000.0,1.0,65.0,88.1,470.0,60.0,65.0,95.0,9,7,25.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,60.0,8960.0,35.0,525.0,45.0,110.0,1000000.0,0.8,65.0,88.1,471.0,130.0,95.0,65.0,11,7,25.9,4.0,0.0
0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,95.0,5120.0,70.0,510.0,30.0,125.0,1059860.0,2.0,75.0,50.0,472.0,45.0,75.0,95.0,10,7,42.5,4.0,0.0
1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,130.0,5120.0,70.0,530.0,50.0,80.0,1250000.0,2.5,110.0,50.0,473.0,70.0,60.0,80.0,11,10,291.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,5120.0,70.0,535.0,30.0,70.0,1000000.0,0.9,85.0,55.15576102418208,474.0,135.0,75.0,90.0,12,7,34.0,4.0,0.0
1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,165.0,5120.0,35.0,618.0,45.0,95.0,1250000.0,1.6,68.0,100.0,475.0,65.0,115.0,110.0,14,5,52.0,4.0,0.0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,55.0,5120.0,70.0,525.0,60.0,145.0,1000000.0,1.4,60.0,50.0,476.0,75.0,150.0,40.0,15,16,340.0,4.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,100.0,6400.0,35.0,525.0,45.0,135.0,800000.0,2.2,45.0,50.0,477.0,65.0,135.0,45.0,8,7,106.6,4.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,80.0,5120.0,70.0,480.0,75.0,70.0,1000000.0,1.3,70.0,0.0,478.0,80.0,70.0,110.0,11,8,26.6,4.0,0.0
0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,65.0,5120.0,70.0,520.0,45.0,107.0,1000000.0,0.3,50.0,55.15576102418208,479.0,105.0,107.0,86.0,3,8,0.3,4.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75.0,20480.0,140.0,580.0,3.0,130.0,1250000.0,0.3,75.0,55.15576102418208,480.0,75.0,130.0,95.0,14,7,0.3,4.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,105.0,20480.0,140.0,580.0,3.0,105.0,1250000.0,0.3,80.0,55.15576102418208,481.0,105.0,105.0,80.0,14,7,0.3,4.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,125.0,20480.0,140.0,580.0,3.0,70.0,1250000.0,0.3,75.0,55.15576102418208,482.0,125.0,70.0,115.0,14,7,0.3,4.0,1.0
0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,120.0,30720.0,0.0,680.0,3.0,120.0,1250000.0,5.4,100.0,55.15576102418208,483.0,150.0,100.0,90.0,16,2,683.0,4.0,1.0
1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,120.0,30720.0,0.0,680.0,3.0,100.0,1250000.0,4.2,90.0,55.15576102418208,484.0,150.0,120.0,100.0,17,2,336.0,4.0,1.0
0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,90.0,2560.0,100.0,600.0,3.0,106.0,1250000.0,1.7,91.0,50.0,485.0,130.0,106.0,77.0,6,16,430.0,4.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.0,30720.0,0.0,670.0,3.0,110.0,1250000.0,3.7,110.0,55.15576102418208,486.0,80.0,110.0,100.0,12,7,420.0,4.0,1.0
0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,120.0,30720.0,0.0,680.0,3.0,100.0,1250000.0,4.5,150.0,55.15576102418208,487.0,120.0,100.0,90.0,8,2,750.0,4.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,70.0,30720.0,100.0,600.0,3.0,120.0,1250000.0,1.5,120.0,0.0,488.0,75.0,130.0,85.0,14,7,85.6,4.0,1.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80.0,10240.0,70.0,480.0,30.0,80.0,1250000.0,0.4,80.0,55.15576102418208,489.0,80.0,80.0,80.0,17,7,3.1,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100.0,2560.0,70.0,600.0,3.0,100.0,1250000.0,0.3,100.0,55.15576102418208,490.0,100.0,100.0,100.0,17,7,1.4,4.0,1.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90.0,30720.0,0.0,600.0,3.0,90.0,1250000.0,1.5,70.0,55.15576102418208,491.0,135.0,90.0,125.0,1,7,50.5,4.0,1.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,103.0,30720.0,100.0,600.0,45.0,75.0,1059860.0,0.2,100.0,55.15576102418208,492.0,120.0,75.0,127.0,9,9,2.1,4.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.0,30720.0,0.0,720.0,3.0,120.0,1250000.0,3.2,120.0,55.15576102418208,493.0,120.0,120.0,120.0,12,7,320.0,4.0,1.0
1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,100.0,30720.0,100.0,600.0,3.0,100.0,1250000.0,0.4,100.0,55.15576102418208,494.0,100.0,100.0,100.0,14,6,4.0,5.0,1.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45.0,5120.0,70.0,308.0,45.0,55.0,1059860.0,0.6,45.0,88.1,495.0,45.0,55.0,63.0,9,7,8.1,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,413.0,45.0,75.0,1059860.0,0.8,60.0,88.1,496.0,60.0,75.0,83.0,9,7,16.0,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,75.0,5120.0,70.0,528.0,45.0,95.0,1059860.0,3.3,75.0,88.1,497.0,75.0,95.0,113.0,9,7,63.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,63.0,5120.0,70.0,308.0,45.0,45.0,1059860.0,0.5,65.0,88.1,498.0,45.0,45.0,45.0,6,7,9.9,5.0,0.0
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,93.0,5120.0,70.0,418.0,45.0,55.0,1059860.0,1.0,90.0,88.1,499.0,70.0,55.0,55.0,6,5,55.5,5.0,0.0
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,123.0,5120.0,70.0,528.0,45.0,65.0,1059860.0,1.6,110.0,88.1,500.0,100.0,65.0,65.0,6,5,150.0,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,55.0,5120.0,70.0,308.0,45.0,45.0,1059860.0,0.5,55.0,88.1,501.0,63.0,45.0,45.0,17,7,5.9,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75.0,5120.0,70.0,413.0,45.0,60.0,1059860.0,0.8,75.0,88.1,502.0,83.0,60.0,60.0,17,7,24.5,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100.0,5120.0,70.0,528.0,45.0,85.0,1059860.0,1.5,95.0,88.1,503.0,108.0,70.0,70.0,17,7,94.6,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,3840.0,70.0,255.0,255.0,39.0,1000000.0,0.5,45.0,50.0,504.0,35.0,39.0,42.0,12,7,11.6,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,5120.0,70.0,420.0,255.0,69.0,1000000.0,1.1,60.0,50.0,505.0,60.0,69.0,77.0,12,7,27.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,3840.0,70.0,275.0,255.0,45.0,1059860.0,0.4,45.0,50.0,506.0,25.0,45.0,55.0,12,7,4.1,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,3840.0,70.0,370.0,120.0,65.0,1059860.0,0.9,65.0,50.0,507.0,35.0,65.0,60.0,12,7,14.7,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,3840.0,70.0,500.0,45.0,90.0,1059860.0,1.2,85.0,50.0,508.0,45.0,90.0,80.0,12,7,61.0,5.0,0.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0,5120.0,70.0,281.0,255.0,37.0,1000000.0,0.4,41.0,50.0,509.0,50.0,37.0,66.0,1,7,10.1,5.0,0.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88.0,5120.0,70.0,446.0,90.0,50.0,1000000.0,1.1,64.0,50.0,510.0,88.0,50.0,106.0,1,7,37.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53.0,5120.0,70.0,316.0,190.0,48.0,1000000.0,0.6,50.0,88.1,511.0,53.0,48.0,64.0,9,7,10.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98.0,5120.0,70.0,498.0,75.0,63.0,1000000.0,1.1,75.0,88.1,512.0,98.0,63.0,101.0,9,7,30.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53.0,5120.0,70.0,316.0,190.0,48.0,1000000.0,0.6,50.0,88.1,513.0,53.0,48.0,64.0,6,7,11.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98.0,5120.0,70.0,498.0,75.0,63.0,1000000.0,1.0,75.0,88.1,514.0,98.0,63.0,101.0,6,7,28.0,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53.0,5120.0,70.0,316.0,190.0,48.0,1000000.0,0.6,50.0,88.1,515.0,53.0,48.0,64.0,17,7,13.5,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98.0,5120.0,70.0,498.0,75.0,63.0,1000000.0,1.0,75.0,88.1,516.0,98.0,63.0,101.0,17,7,29.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25.0,2560.0,70.0,292.0,190.0,45.0,800000.0,0.6,76.0,50.0,517.0,67.0,55.0,24.0,14,7,23.3,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55.0,2560.0,70.0,487.0,75.0,85.0,800000.0,1.1,116.0,50.0,518.0,107.0,95.0,29.0,14,7,60.5,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55.0,3840.0,70.0,264.0,255.0,50.0,1059860.0,0.3,50.0,50.0,519.0,36.0,30.0,43.0,12,7,2.1,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77.0,3840.0,70.0,358.0,120.0,62.0,1059860.0,0.6,62.0,50.0,520.0,50.0,42.0,65.0,12,7,15.0,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,115.0,3840.0,70.0,488.0,45.0,80.0,1059860.0,1.2,80.0,50.0,521.0,65.0,55.0,93.0,12,7,29.0,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60.0,5120.0,70.0,295.0,190.0,32.0,1000000.0,0.8,45.0,50.0,522.0,50.0,32.0,76.0,3,7,29.8,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100.0,5120.0,70.0,497.0,75.0,63.0,1000000.0,1.6,75.0,50.0,523.0,80.0,63.0,116.0,3,7,79.5,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,75.0,3840.0,70.0,280.0,255.0,85.0,1059860.0,0.4,55.0,50.0,524.0,25.0,25.0,15.0,15,7,18.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,105.0,3840.0,70.0,390.0,120.0,105.0,1059860.0,0.9,70.0,50.0,525.0,50.0,40.0,20.0,15,7,102.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135.0,3840.0,70.0,515.0,45.0,130.0,1059860.0,1.7,85.0,50.0,526.0,60.0,80.0,25.0,15,7,260.0,5.0,0.0
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,45.0,3840.0,70.0,323.0,190.0,43.0,1000000.0,0.4,65.0,50.0,527.0,55.0,43.0,72.0,14,7,2.1,5.0,0.0
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,57.0,3840.0,70.0,425.0,45.0,55.0,1000000.0,0.9,67.0,50.0,528.0,77.0,55.0,114.0,14,7,10.5,5.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,85.0,5120.0,70.0,328.0,120.0,40.0,1000000.0,0.3,60.0,50.0,529.0,30.0,45.0,68.0,10,7,8.5,5.0,0.0
0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,135.0,5120.0,70.0,508.0,60.0,60.0,1000000.0,0.7,110.0,50.0,530.0,50.0,65.0,88.0,10,16,40.4,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,5120.0,70.0,545.0,255.0,126.0,800000.0,1.1,103.0,50.0,531.0,80.0,126.0,50.0,12,7,31.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80.0,5120.0,70.0,305.0,180.0,55.0,1059860.0,0.6,75.0,75.4,532.0,25.0,35.0,35.0,5,7,12.5,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105.0,5120.0,70.0,405.0,90.0,85.0,1059860.0,1.2,85.0,75.4,533.0,40.0,50.0,40.0,5,7,40.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,140.0,5120.0,70.0,505.0,45.0,95.0,1059860.0,1.4,105.0,75.4,534.0,55.0,65.0,45.0,5,7,87.0,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50.0,5120.0,70.0,294.0,255.0,40.0,1059860.0,0.5,50.0,50.0,535.0,50.0,40.0,64.0,17,7,4.5,5.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,65.0,5120.0,70.0,384.0,120.0,55.0,1059860.0,0.8,75.0,50.0,536.0,65.0,55.0,69.0,17,10,17.0,5.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,95.0,5120.0,70.0,509.0,45.0,75.0,1059860.0,1.5,105.0,50.0,537.0,85.0,75.0,74.0,17,10,62.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100.0,5120.0,70.0,465.0,45.0,85.0,1000000.0,1.3,120.0,100.0,538.0,30.0,85.0,45.0,5,7,55.5,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125.0,5120.0,70.0,465.0,45.0,75.0,1000000.0,1.4,75.0,100.0,539.0,30.0,75.0,85.0,5,7,51.0,5.0,0.0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53.0,3840.0,70.0,310.0,255.0,70.0,1059860.0,0.3,45.0,50.0,540.0,40.0,60.0,42.0,0,9,2.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63.0,3840.0,70.0,380.0,120.0,90.0,1059860.0,0.5,55.0,50.0,541.0,50.0,80.0,42.0,0,9,7.3,5.0,0.0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103.0,3840.0,70.0,500.0,45.0,80.0,1059860.0,1.2,75.0,50.0,542.0,70.0,80.0,92.0,0,9,20.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45.0,3840.0,70.0,260.0,255.0,59.0,1059860.0,0.4,30.0,50.0,543.0,30.0,39.0,57.0,0,13,5.3,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55.0,3840.0,70.0,360.0,120.0,99.0,1059860.0,1.2,40.0,50.0,544.0,40.0,79.0,47.0,0,13,58.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100.0,5120.0,70.0,485.0,45.0,89.0,1059860.0,2.5,60.0,50.0,545.0,55.0,69.0,112.0,0,13,200.5,5.0,0.0
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27.0,5120.0,70.0,280.0,190.0,60.0,1000000.0,0.3,40.0,50.0,546.0,37.0,50.0,66.0,9,4,0.6,5.0,0.0
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67.0,5120.0,70.0,480.0,75.0,85.0,1000000.0,0.7,60.0,50.0,547.0,77.0,75.0,116.0,9,4,6.6,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35.0,5120.0,70.0,280.0,190.0,50.0,1000000.0,0.5,45.0,0.0,548.0,70.0,50.0,30.0,9,7,6.6,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,480.0,75.0,75.0,1000000.0,1.1,70.0,0.0,549.0,110.0,75.0,90.0,9,7,16.3,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,92.0,10240.0,70.0,460.0,25.0,65.0,1000000.0,1.0,70.0,50.0,550.0,80.0,55.0,98.0,17,7,18.0,5.0,0.0
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,72.0,5120.0,70.0,292.0,180.0,35.0,1059860.0,0.7,50.0,50.0,551.0,35.0,35.0,65.0,10,1,15.2,5.0,0.0
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,82.0,5120.0,70.0,351.0,90.0,45.0,1059860.0,1.0,60.0,50.0,552.0,45.0,45.0,74.0,10,1,33.4,5.0,0.0
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,117.0,5120.0,70.0,519.0,45.0,80.0,1059860.0,1.5,95.0,50.0,553.0,65.0,70.0,92.0,10,1,96.3,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,90.0,5120.0,70.0,315.0,120.0,45.0,1059860.0,0.6,70.0,50.0,554.0,15.0,45.0,50.0,6,7,37.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,30.0,5120.0,70.0,540.0,60.0,105.0,1059860.0,1.3,105.0,50.0,555.0,140.0,105.0,55.0,6,6,92.9,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,86.0,5120.0,70.0,461.0,255.0,67.0,1000000.0,1.0,75.0,50.0,556.0,106.0,67.0,60.0,9,7,28.0,5.0,0.0
